Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCZ05,OUT049,2233.89216
DRB25,OUT019,310.02977
NCC31,OUT045,2606.0077800000004
FDM16,OUT045,1344.6496800000002
DRG11,OUT049,2179.09682
FDV24,OUT027,3221.2069799999995
FDV43,OUT046,1393.65256
FDG05,OUT018,1965.6413400000001
FDV23,OUT010,381.23708
FDI58,OUT018,1614.565
FDQ11,OUT017,2745.4928800000007
FDC05,OUT027,4266.746010000001
FDF40,OUT013,3111.48314
FDU02,OUT018,2696.52329
FDT32,OUT013,2941.5044000000003
NCF06,OUT017,3713.13331
FDT46,OUT013,1804.4844499999995
FDR58,OUT010,364.42563
FDY04,OUT046,2261.68931
FDT58,OUT045,2171.8396
FDE46,OUT049,2408.39834
DRH11,OUT017,1726.31953
DRI51,OUT046,2273.50726
FDC35,OUT017,2751.51837
FDP45,OUT035,3179.96067
FDC45,OUT017,2874.65808
FDU01,OUT045,2436.0623299999997
FDJ53,OUT010,363.82641
FDJ46,OUT017,2766.165969999999
FDX07,OUT013,2890.43754
NCI30,OUT049,3005.7541
FDE47,OUT027,3582.76967
FDV48,OUT045,1337.22601
FDN16,OUT019,262.12546
FDM52,OUT013,1784.4438699999998
FDA32,OUT027,5689.6604800000005
FDH05,OUT017,3140.67847
FDW25,OUT010,275.07527
FDQ09,OUT046,2151.00006
NCM17,OUT010,295.4487500000001
DRM59,OUT046,2014.57764
FDV47,OUT027,2462.4945900000002
DRE15,OUT035,2027.0946800000006
FDS25,OUT010,221.04559999999998
NCZ05,OUT018,1333.83043
NCV05,OUT019,391.02434000000005
DRM37,OUT046,1931.78541
FDV58,OUT027,5061.21186
FDN22,OUT027,4641.2918
NCO06,OUT049,1822.3611799999999
FDT56,OUT019,345.21729999999997
FDM02,OUT013,1552.94521
FDA09,OUT046,2397.17961
NCC06,OUT035,2678.74643
NCL54,OUT049,3293.5461499999997
NCB55,OUT017,1182.2277700000002
FDB12,OUT017,1695.85918
NCA54,OUT049,3051.0284999999994
NCS38,OUT049,2274.63912
FDC02,OUT049,1621.92209
FDK44,OUT019,392.58896999999996
FDE16,OUT035,2812.27262
NCS05,OUT035,2276.13717
FDZ59,OUT045,2583.37058
FDI20,OUT017,3267.64653
FDQ14,OUT046,1986.71391
FDF53,OUT017,3310.3908899999997
FDW25,OUT017,1827.45455
NCQ43,OUT010,265.5210400000001
FDX52,OUT013,2817.1995400000005
FDE28,OUT045,3498.4793900000004
FDN15,OUT017,2261.18996
FDO28,OUT017,1792.4334700000004
FDQ33,OUT045,2747.6900200000005
FDM22,OUT010,255.90023000000002
FDJ03,OUT017,1339.5563099999997
FDI16,OUT045,1147.3731399999997
FDI09,OUT027,5627.77437
FDX55,OUT013,3107.18873
FDS23,OUT027,3936.109730000001
DRC12,OUT045,2587.09906
FDH41,OUT049,2387.32577
FDN01,OUT013,2560.26732
FDV55,OUT045,2359.32888
NCJ19,OUT013,1721.5590600000003
NCY29,OUT010,273.21103
FDP03,OUT018,2369.7819400000003
FDZ52,OUT045,1641.13042
FDH31,OUT010,421.1850799999999
FDQ19,OUT018,2386.65997
FDS15,OUT035,2063.51394
FDN32,OUT017,3114.9453
FDH32,OUT049,1969.1700799999999
FDF33,OUT017,1866.4371400000005
FDJ22,OUT046,2710.23877
FDG56,OUT010,257.26512
FDC05,OUT046,2911.14392
FDK09,OUT013,3342.7487699999997
NCV29,OUT045,2294.6464100000003
NCC43,OUT019,403.8077
NCA42,OUT049,2803.3841899999998
FDC10,OUT046,1697.2240699999998
FDC16,OUT013,2074.1001599999995
NCL17,OUT013,1542.15925
FDA51,OUT035,2863.97199
FDW01,OUT017,2583.10426
NCF30,OUT045,2208.9246600000006
FDN49,OUT013,1160.08992
FDY20,OUT045,1518.024
FDC15,OUT045,2516.2579399999995
FDY24,OUT046,2100.86532
NCG43,OUT017,1888.8413100000002
FDA48,OUT013,2158.59018
NCF55,OUT017,1277.70349
FDL38,OUT049,1756.44698
NCQ29,OUT018,2095.23931
FDC34,OUT017,2457.9005700000007
FDP36,OUT027,3600.2136300000006
FDN50,OUT010,179.13349
FDO23,OUT049,1682.1769900000004
FDT56,OUT013,2219.04482
FDT13,OUT027,3924.65797
FDZ03,OUT013,2243.4463899999996
FDQ03,OUT010,450.84647000000007
FDU44,OUT045,2208.8247899999997
FDD03,OUT049,2973.26306
NCH30,OUT013,1663.4014300000003
FDS60,OUT010,309.86332
FDG08,OUT046,2710.83799
FDX38,OUT017,1319.1162499999998
FDD22,OUT017,2020.0039100000001
FDW51,OUT013,2250.13768
FDL09,OUT017,2531.0054099999998
FDZ60,OUT045,1613.46643
NCH07,OUT046,2365.05476
NCQ41,OUT049,2695.6577499999994
FDW04,OUT049,2188.38473
FDI08,OUT027,6116.238539999999
FDR19,OUT019,368.62017
FDV13,OUT046,2280.73119
FDB52,OUT017,3610.3005000000003
FDZ48,OUT027,3221.2069800000004
NCO14,OUT049,1633.5403
FDZ50,OUT013,2141.2460899999996
FDN27,OUT019,294.01728
FDQ60,OUT013,1849.3926600000002
FDR49,OUT017,1391.8881900000001
DRJ35,OUT027,2657.9068899999997
DRI49,OUT017,1374.01146
FDB47,OUT017,3338.8205500000004
FDP37,OUT010,430.47299000000004
FDR26,OUT049,2381.53331
FDY31,OUT019,369.78532000000007
FDC11,OUT045,2425.5759800000005
DRP47,OUT035,2701.55008
NCY54,OUT018,2207.2268699999995
FDR27,OUT046,2067.34229
FDQ21,OUT019,385.69794
NCQ29,OUT035,3165.51281
FDJ02,OUT046,2574.3157000000006
FDE21,OUT018,1439.6593400000002
FDM39,OUT046,2026.6619100000003
FDZ01,OUT017,1822.9604000000004
NCB19,OUT018,1761.2074500000003
FDU03,OUT046,2096.50433
FDP27,OUT049,2649.91729
DRF01,OUT045,2199.0042399999998
FDM03,OUT049,1816.6353
FDV01,OUT046,2759.3415200000004
FDS16,OUT046,2349.9411000000005
FDO45,OUT035,1801.58822
NCX06,OUT035,3249.0041300000003
FDP13,OUT046,2427.37364
NCR38,OUT018,2791.1001800000004
FDA01,OUT013,1438.56077
FDT26,OUT017,2234.89086
FDD44,OUT027,5275.299849999999
FDB26,OUT013,1438.56077
FDP45,OUT019,278.60401
NCP55,OUT046,1553.51114
FDT23,OUT017,2501.90995
FDO51,OUT045,1717.3312300000002
FDA44,OUT046,1523.15066
NCJ31,OUT018,2547.6836999999996
FDX37,OUT045,1847.46184
NCD18,OUT049,3493.0531200000005
FDN40,OUT027,3998.528480000001
FDL33,OUT017,2850.2565099999997
DRF48,OUT035,2352.80404
FDW08,OUT035,1521.0866800000001
FDX39,OUT018,2365.5208199999997
FDB38,OUT049,2041.0098999999998
FDY46,OUT018,2429.57078
NCB06,OUT049,2173.30436
FDA34,OUT035,3363.22212
FDA35,OUT045,1803.81865
FDQ07,OUT035,2638.5654000000004
FDU32,OUT045,1634.47242
FDU26,OUT013,1972.6655299999998
FDU13,OUT010,326.00897
FDO09,OUT035,3114.97859
FDW03,OUT019,397.94866
FDB38,OUT013,1683.30885
FDL26,OUT010,260.69399
NCN43,OUT045,2026.39559
FDH08,OUT045,2434.96376
NCC31,OUT019,317.8196300000001
FDH14,OUT035,2075.99769
FDL40,OUT017,1688.4687999999999
FDD20,OUT035,1997.9326399999998
NCV53,OUT035,3159.8867999999998
FDD16,OUT045,1394.31836
FDP24,OUT035,1977.22626
FDQ25,OUT045,2803.55064
FDM38,OUT035,2324.14135
NCT18,OUT010,402.44280999999995
FDM34,OUT049,2464.65844
DRH37,OUT010,313.09245
NCE07,OUT013,2484.6990199999996
FDG12,OUT013,1849.39266
FDB59,OUT010,424.61395000000005
FDS10,OUT018,2447.8469899999996
FDN21,OUT010,420.28625
FDM02,OUT045,1464.8265800000001
FDO44,OUT049,2204.7634100000005
NCN17,OUT017,1881.7172500000001
FDH16,OUT018,1517.79097
FDL44,OUT046,1986.71391
FDY47,OUT017,2745.49288
DRI39,OUT046,1258.86135
NCX54,OUT018,1766.9999099999998
FDE59,OUT046,1333.09805
FDO46,OUT045,3302.0683900000004
DRE13,OUT046,1704.84748
FDW14,OUT013,2047.5680299999997
FDF35,OUT046,2098.9677899999997
FDO50,OUT019,390.25867
DRF49,OUT017,1694.26126
FDT60,OUT049,1924.0288400000002
FDP38,OUT045,1096.13983
FDA31,OUT027,4819.7262
FDY52,OUT010,339.02536
FDD03,OUT027,4217.9095800000005
FDN52,OUT018,1608.33977
FDU20,OUT010,320.1166400000001
FDD22,OUT035,2057.1888400000003
NCB55,OUT019,276.83964000000003
FDN27,OUT045,2176.53349
FDD16,OUT013,1687.5033899999999
FDW48,OUT046,1917.5705799999996
DRN35,OUT045,1641.1304200000002
FDX25,OUT049,1621.92209
DRD49,OUT049,2126.4986199999994
FDE21,OUT019,357.83421
FDN44,OUT035,2629.9100000000003
DRC01,OUT049,1007.0224999999998
NCK30,OUT046,2888.5067199999994
FDU39,OUT013,1622.42144
FDB49,OUT013,1849.39266
FDS12,OUT045,1977.0931
FDR57,OUT018,2090.3456799999994
FDX22,OUT027,4428.50212
FDC60,OUT013,1849.39266
NCE42,OUT049,3150.76534
NCK42,OUT049,3473.1789900000003
DRE01,OUT017,3404.43514
FDE57,OUT018,2171.5067
DRK59,OUT019,476.01371
FDB10,OUT027,5838.96613
FDQ25,OUT046,2523.11568
FDY26,OUT017,3309.65851
FDG28,OUT049,3025.29533
FDM14,OUT049,1621.92209
NCH29,OUT049,2422.14711
FDD48,OUT049,1849.6589800000002
FDC17,OUT045,3124.1666299999993
DRH49,OUT027,2802.3854899999997
FDN44,OUT018,2096.90381
FDC29,OUT045,1466.0916000000002
DRK01,OUT019,326.47503
FDD48,OUT017,1587.1673299999998
FDB59,OUT013,2888.54001
FDY45,OUT010,434.93385
FDX60,OUT035,1463.16208
FDT09,OUT010,283.13145
DRB24,OUT018,2124.96728
FDL13,OUT035,3344.54643
FDN16,OUT035,2148.9360800000004
FDK57,OUT013,2223.6055499999993
FDO22,OUT027,2186.6536499999993
FDC57,OUT010,332.83342000000005
FDZ13,OUT027,3144.0074699999996
FDW27,OUT013,2088.34828
FDX10,OUT049,1263.4553700000001
FDY08,OUT018,2050.13136
FDA49,OUT017,1954.1562900000001
FDC32,OUT018,1387.6270700000002
FDO04,OUT035,1247.3763000000001
NCZ54,OUT013,2692.3287499999997
FDY40,OUT045,1211.62284
FDW36,OUT045,1435.7644099999998
FDE11,OUT017,3058.98481
DRE37,OUT045,2832.979
NCK19,OUT017,2662.5009099999997
FDT19,OUT035,2594.1898300000003
FDE56,OUT045,1254.2340399999998
FDZ57,OUT010,248.11037000000002
FDB35,OUT035,1747.52526
FDF09,OUT010,329.47113
FDO34,OUT046,2559.46836
FDA55,OUT046,2892.4016500000002
NCM18,OUT035,1635.60428
FDJ20,OUT019,337.49402
DRQ35,OUT019,329.87061
FDG02,OUT013,2813.20474
NCU29,OUT018,1541.9928
FDL27,OUT027,3064.3444999999997
NCA54,OUT035,3385.1269399999996
FDJ32,OUT035,1402.97376
FDB21,OUT019,372.91458
FDR46,OUT035,2810.60812
FDZ32,OUT046,1973.7640999999999
DRF36,OUT017,2628.3120799999997
NCU54,OUT017,2831.54753
NCI31,OUT017,1716.0994999999998
DRA59,OUT035,2340.08726
NCC55,OUT045,1740.9671299999998
FDE44,OUT018,1011.8495500000001
NCN26,OUT018,1828.3866699999999
FDC11,OUT049,1713.7692000000006
FDV24,OUT035,1599.75095
FDR40,OUT019,213.08928999999998
NCQ17,OUT049,2388.5575
FDC46,OUT045,3030.2555400000006
NCM18,OUT046,1415.1579
FDK16,OUT046,1726.2862400000001
FDI28,OUT017,1052.9294100000002
FDS11,OUT018,2809.3430999999996
DRD13,OUT046,1574.51713
FDL36,OUT035,1669.8264000000004
FDI27,OUT013,1905.6194700000003
FDJ53,OUT019,309.29739
FDS44,OUT045,3386.09235
FDE28,OUT046,3797.3237199999994
FDQ33,OUT018,2361.79234
FDB37,OUT017,2589.22962
FDQ31,OUT045,1955.4545999999998
NCQ05,OUT046,2408.89769
FDE10,OUT013,2082.58911
FDF38,OUT017,1331.06736
FDE50,OUT019,483.60383000000013
DRG37,OUT010,342.32106999999996
NCH06,OUT049,4131.12255
FDY14,OUT045,3187.8171100000004
FDO27,OUT017,2345.97959
FDQ19,OUT049,3624.2823000000003
FDZ26,OUT019,408.8012
FDN51,OUT013,2250.1376800000003
FDK20,OUT035,1917.67045
FDD40,OUT018,2263.81987
DRI25,OUT018,1968.9037599999997
FDH56,OUT017,1935.18099
FDI36,OUT027,3929.0522499999997
DRH11,OUT018,1736.43969
NCV18,OUT017,2084.6198
DRI01,OUT049,2126.49862
DRE48,OUT049,2816.16755
FDS51,OUT035,1531.97251
FDM38,OUT017,1740.0683000000001
FDB60,OUT027,3221.20698
FDY58,OUT035,3828.4498700000004
FDY22,OUT045,2430.33645
FDF11,OUT027,5918.762259999999
FDZ51,OUT035,1960.1152000000002
FDQ45,OUT017,2930.88489
FDF17,OUT035,2791.7992700000004
NCF31,OUT027,3810.7728799999995
FDA37,OUT013,2003.1924600000002
FDO51,OUT046,1886.27798
FDF34,OUT013,2973.36293
FDD57,OUT018,1373.0793399999998
FDO37,OUT046,3352.6359
FDR49,OUT049,1621.9220899999998
FDS39,OUT049,1839.1726300000003
FDI48,OUT027,3600.2136300000006
DRM35,OUT049,2461.69563
FDV57,OUT035,2964.8074
FDZ55,OUT013,2657.44083
FDI28,OUT035,1592.6934700000002
FDS21,OUT045,1416.52279
FDT34,OUT013,1923.5294899999997
DRI25,OUT035,2075.1321500000004
FDT47,OUT010,275.07527
DRH39,OUT045,1671.69064
NCD54,OUT045,2392.2859799999997
FDU16,OUT027,2759.54126
NCW29,OUT045,2133.889
FDV25,OUT027,3924.6579699999993
FDM56,OUT035,1981.7204100000004
FDZ04,OUT027,2315.05318
FDG59,OUT019,108.55869
FDI56,OUT045,1146.2079899999999
FDS33,OUT035,1895.96537
FDC23,OUT049,2627.4798299999993
FDT11,OUT049,2626.34797
FDG17,OUT045,3893.5651100000005
FDZ44,OUT045,1667.2297800000001
FDJ52,OUT013,2441.8215
DRI23,OUT046,1982.0533100000005
DRE15,OUT010,292.51923
NCF07,OUT013,1791.2350299999998
NCR29,OUT049,1949.5955599999998
FDE44,OUT019,370.65086
FDT23,OUT035,2054.8918299999996
NCG06,OUT017,3091.509139999999
NCU41,OUT010,373.74683
FDH46,OUT017,1772.7257899999997
FDV31,OUT013,2683.00755
NCT41,OUT027,3933.8793000000005
FDE22,OUT027,3929.2187
FDC26,OUT045,1589.0981500000003
DRF51,OUT017,1636.3033699999999
NCY53,OUT019,391.02434000000005
FDY21,OUT017,3301.0364
FDL27,OUT013,1620.3241699999999
FDZ34,OUT049,2917.8685
NCF43,OUT010,301.17463000000004
FDC21,OUT035,1814.1385500000004
FDL26,OUT013,2656.8749000000003
FDT25,OUT010,245.24742999999998
NCR30,OUT046,1436.6632400000003
DRL23,OUT019,273.94341
NCR05,OUT049,2595.6213000000002
NCE19,OUT018,1391.9547699999998
FDY07,OUT035,1142.34635
FDB10,OUT017,4182.02296
FDP57,OUT013,2174.13661
FDU48,OUT019,276.47345000000007
FDH48,OUT035,1483.8684600000001
FDO33,OUT035,2766.99822
NCU29,OUT045,2268.28073
FDW35,OUT046,1819.7312699999998
FDH05,OUT010,394.91927
FDP26,OUT049,1725.68702
DRG27,OUT035,2146.5392
FDQ33,OUT046,2585.43456
FDH20,OUT010,312.36006999999995
FDV14,OUT046,1919.1352099999997
DRD01,OUT046,1195.3107399999997
NCI17,OUT049,2072.93501
FDF39,OUT010,428.37572
FDX37,OUT046,2301.70389
NCX17,OUT035,2917.00296
FDN03,OUT013,2250.13768
NCS41,OUT010,370.71743999999995
FDH34,OUT045,2734.30744
NCX53,OUT018,2052.1953399999993
FDY31,OUT046,2211.8874700000006
FDD20,OUT017,2285.99101
FDE51,OUT045,1348.61119
FDV27,OUT046,1915.63976
FDF16,OUT035,2338.9886899999997
FDZ02,OUT049,2068.3077
NCK05,OUT045,1477.11059
FDM12,OUT027,3929.0522500000015
NCA05,OUT018,1845.8639199999998
FDX33,OUT045,2434.06493
FDM25,OUT049,2707.10951
FDE41,OUT018,1469.4206000000001
FDW14,OUT045,1274.7406799999997
NCD30,OUT046,1497.78368
FDB23,OUT010,420.38612
FDF45,OUT046,1905.4530200000002
FDW20,OUT017,2085.2523099999994
FDF47,OUT045,2748.7220100000004
NCR05,OUT019,444.48807999999997
DRB01,OUT046,2327.4370599999997
FDE36,OUT013,1914.70764
FDU56,OUT049,3051.42798
FDB23,OUT049,3492.62035
FDN48,OUT049,1688.1359
FDS43,OUT013,2702.0827199999994
NCN05,OUT013,1959.28295
NCL53,OUT049,2579.67539
FDL56,OUT046,1650.48491
FDH17,OUT018,1433.0013400000003
FDP37,OUT046,2326.5382299999997
FDG09,OUT019,354.63837
FDA55,OUT045,3535.86406
FDX31,OUT049,3342.04968
FDJ41,OUT045,3657.00637
DRC24,OUT045,2223.1394900000005
FDQ21,OUT035,2578.7765600000002
NCT54,OUT045,1520.2544300000002
FDH08,OUT049,2680.7105399999996
FDY38,OUT018,2263.8198700000003
DRM11,OUT010,401.87687999999997
FDG32,OUT049,3090.1442500000003
NCH18,OUT046,2593.19113
FDI20,OUT035,2884.0458599999997
FDA33,OUT018,1867.30268
FDN45,OUT013,3190.77992
FDT45,OUT010,409.76660999999996
FDR32,OUT035,2619.8231299999998
FDA48,OUT017,2915.03885
FDN23,OUT017,2745.4928800000002
NCR18,OUT035,1704.2149700000002
FDD45,OUT046,1759.5762399999999
FDI22,OUT018,2548.0498900000002
FDT09,OUT013,2476.24336
DRC24,OUT027,3307.4946600000003
FDT39,OUT046,2117.5768999999996
FDX28,OUT045,1572.05367
FDA50,OUT018,1834.1458400000006
FDT33,OUT027,4363.9861
FDQ60,OUT049,2506.30423
NCM19,OUT018,1783.4451700000002
FDF40,OUT046,2306.8305499999997
NCI30,OUT035,3128.49433
FDK34,OUT049,3483.59876
FDA38,OUT027,4217.9095800000005
FDT02,OUT045,1656.3106599999999
FDC11,OUT017,2425.5759800000005
FDD08,OUT046,1716.2326600000001
NCS29,OUT046,3215.5143899999994
DRI03,OUT010,399.51329
FDK48,OUT035,1508.6695100000002
FDM52,OUT049,2105.8588200000004
FDP49,OUT035,1270.6127199999999
DRA24,OUT046,2516.9237399999997
NCJ43,OUT049,3039.34371
FDE11,OUT045,2541.72479
FDP01,OUT049,2323.17594
FDQ59,OUT018,1800.05688
FDA43,OUT019,370.25138000000004
FDL14,OUT017,2523.78148
FDV50,OUT010,319.21781
FDT01,OUT027,3760.7713000000012
NCC42,OUT035,2269.4791699999996
FDO28,OUT046,2250.6037399999996
FDD32,OUT019,346.98167
FDV45,OUT035,3590.49295
NCW17,OUT019,391.02434000000005
NCJ17,OUT027,2642.29388
NCF18,OUT049,2791.4663699999996
FDP01,OUT045,2355.76685
FDH24,OUT045,2056.58962
FDI38,OUT027,3792.063900000001
FDX03,OUT035,1827.2881000000002
FDY28,OUT046,2800.3215100000007
FDN34,OUT018,2290.51845
FDJ02,OUT045,2404.5699900000004
FDW40,OUT019,279.40297
FDX03,OUT017,1470.81878
FDE17,OUT027,3573.5150499999995
FDT58,OUT046,2297.6758
FDI38,OUT013,2270.4778699999997
FDW22,OUT035,3173.30267
FDS15,OUT027,3443.21799
NCX06,OUT013,2660.2039
DRK47,OUT035,2444.78431
FDC23,OUT027,4292.27944
FDM56,OUT010,325.50962
FDP21,OUT046,2366.08675
FDP58,OUT046,2675.9500700000003
FDA27,OUT019,466.59263999999996
FDK41,OUT019,282.89842
NCH42,OUT046,2158.59018
FDG29,OUT045,916.5402799999999
FDW15,OUT018,2247.2081599999997
FDD28,OUT018,1517.7909700000005
FDQ37,OUT049,2880.2508000000003
FDC23,OUT035,3344.21353
FDV13,OUT035,2099.0343700000003
FDK33,OUT046,2710.23877
FDO33,OUT013,2568.3900799999997
FDN21,OUT017,3038.61133
NCW06,OUT027,4933.5779999999995
FDI38,OUT035,2709.04033
FDC21,OUT027,3310.8569500000003
NCS05,OUT046,2029.4582699999999
NCN53,OUT049,1982.48608
FDV40,OUT010,314.3574699999999
FDG60,OUT017,2768.8291700000004
NCY30,OUT027,4426.10524
FDM40,OUT045,1794.0646800000002
NCO30,OUT046,2471.94895
FDK10,OUT046,2280.59803
FDM36,OUT045,2316.6511
FDN10,OUT013,2056.25672
FDM46,OUT018,1726.0865000000001
FDX50,OUT049,1785.6090200000003
FDP33,OUT045,3561.164460000001
FDO12,OUT045,2975.0607200000004
FDC28,OUT013,1548.3511899999999
FDO31,OUT045,1984.6166399999997
FDX45,OUT035,2872.2279099999996
FDV21,OUT049,2485.2982399999996
FDH04,OUT049,2118.47573
NCG54,OUT013,3136.8168299999993
FDO13,OUT046,2553.9089299999996
FDA09,OUT027,4016.7381100000007
FDC38,OUT017,2102.16363
NCO42,OUT046,2078.19483
FDL45,OUT049,2251.4359900000004
NCK31,OUT013,1493.1230799999998
FDM39,OUT017,2660.50351
FDC22,OUT010,598.9536800000001
FDF46,OUT046,1867.7354500000001
FDQ37,OUT045,2219.04482
FDH41,OUT010,427.94294999999994
FDQ04,OUT046,1490.2601399999999
NCQ02,OUT027,4870.327
FDJ57,OUT027,4291.51377
NCE07,OUT049,2505.80488
FDE56,OUT013,2097.40316
FDI20,OUT049,3111.9159099999997
FDK36,OUT018,1593.65888
FDP08,OUT027,4915.4016599999995
FDF44,OUT017,2340.6864800000003
NCU53,OUT017,2336.72497
FDF47,OUT035,3491.7880999999993
FDS55,OUT010,341.25579
FDZ52,OUT010,269.04978
FDL04,OUT018,1884.64677
NCM26,OUT035,2234.85757
FDX43,OUT049,2547.8834400000005
FDP52,OUT049,2864.2050199999994
DRK49,OUT045,1409.2988599999999
FDE38,OUT013,2608.1050500000006
DRF13,OUT035,2127.29758
FDK41,OUT010,275.50804
FDJ04,OUT027,2622.35317
FDZ44,OUT018,1807.5471299999997
FDS11,OUT013,2330.6994799999998
FDA55,OUT049,3528.67342
NCW53,OUT046,2952.3569400000006
FDB49,OUT027,3600.2136299999997
FDD23,OUT017,3145.5055199999997
NCV42,OUT045,1836.70917
NCZ29,OUT018,1641.0971299999997
FDQ26,OUT013,1937.2782600000003
FDV08,OUT017,1434.8655800000001
FDC53,OUT049,1339.62289
FDV58,OUT010,412.23007000000007
NCP02,OUT019,281.56682
DRI37,OUT045,1180.7297199999998
FDQ12,OUT049,1847.6615800000004
FDE33,OUT046,1981.92015
FDX27,OUT045,2031.15606
FDM22,OUT017,1000.09818
NCH30,OUT019,266.98580000000004
FDC04,OUT017,3500.0773100000006
FDO38,OUT046,2138.6494700000003
FDV52,OUT027,3262.0205200000005
FDB32,OUT013,1963.8103899999999
FDV43,OUT018,1161.6545500000002
FDI24,OUT018,1672.6893400000001
FDR40,OUT017,1367.1870099999999
FDW02,OUT049,2220.4429999999998
FDE44,OUT049,1337.85852
FDL38,OUT046,2591.22702
NCT54,OUT010,248.11037000000002
DRJ39,OUT010,459.70160999999996
FDW55,OUT049,4039.475179999999
DRF13,OUT019,342.38765
NCW17,OUT049,1927.99035
FDP13,OUT035,2160.02165
FDS08,OUT018,2614.99608
NCP17,OUT035,1855.45144
NCO53,OUT035,2837.9725000000003
FDH19,OUT045,2789.20265
FDJ04,OUT017,2030.55684
FDG10,OUT049,1236.5570500000001
FDA40,OUT010,310.89531000000005
FDI53,OUT045,2820.02919
FDU09,OUT010,234.76108
FDK60,OUT045,1845.7640500000002
FDR43,OUT017,922.23287
FDW22,OUT017,3613.6627900000008
DRP47,OUT010,360.53069999999997
DRG48,OUT010,316.62119
FDA14,OUT035,2318.5153400000004
FDU49,OUT013,1573.5850099999998
FDK28,OUT045,3346.34409
FDT19,OUT046,3104.22592
NCQ42,OUT045,1869.8327200000003
FDD03,OUT045,3045.96842
NCM53,OUT013,1843.6002
NCX53,OUT045,2102.7295599999998
FDV14,OUT027,3104.4256599999994
NCZ54,OUT017,3137.74895
FDB39,OUT013,1841.1367400000004
DRC24,OUT046,1611.60219
FDY36,OUT013,1873.8941000000002
FDN01,OUT035,2971.4986899999994
DRH25,OUT046,1557.23962
FDV08,OUT046,1716.0994999999998
NCP53,OUT049,2915.7712299999994
FDU52,OUT010,408.50159
NCI42,OUT045,3036.88025
FDZ14,OUT035,2918.1681099999996
FDF11,OUT046,3479.4375099999997
FDQ13,OUT018,1838.44025
FDO32,OUT010,321.31508
DRJ37,OUT018,2136.3857500000004
FDY43,OUT046,2169.54259
NCT41,OUT017,2320.3462900000004
NCV17,OUT045,1986.6473299999998
FDM04,OUT027,2759.54126
DRB48,OUT018,937.6461400000002
FDM24,OUT013,1906.3185600000002
FDT37,OUT049,1621.9220900000003
NCO05,OUT010,299.07736
FDL13,OUT046,2814.80266
FDL15,OUT017,2261.1899600000006
FDB11,OUT018,2865.83623
FDL14,OUT019,469.18925999999993
FDY10,OUT019,348.47972000000004
FDJ40,OUT049,1953.09101
NCW18,OUT046,2493.7206100000003
NCY06,OUT013,2148.96937
DRE13,OUT018,2080.3586800000003
FDA26,OUT045,3597.4505599999998
NCE19,OUT010,218.38240000000002
FDE33,OUT035,2205.9285600000003
DRL59,OUT027,2318.3156000000004
FDY07,OUT046,1505.14077
FDF57,OUT018,2346.945
FDM58,OUT035,1807.1476499999997
FDP26,OUT027,3346.11106
FDY32,OUT046,2466.1897799999997
FDD51,OUT010,268.45055999999994
FDU22,OUT018,1993.2720400000003
FDZ49,OUT018,1981.3542200000004
NCI42,OUT017,2996.6326400000003
FDT04,OUT027,2320.0466800000004
NCU41,OUT045,2919.533
FDS56,OUT045,3738.500290000001
NCN42,OUT017,2733.67493
FDK34,OUT046,2884.7449500000002
FDB03,OUT017,3700.9158800000005
DRJ25,OUT035,1886.37785
FDT25,OUT027,3612.8305400000004
FDN20,OUT013,2494.88576
FDP09,OUT013,3059.2178400000003
FDM20,OUT019,370.25138000000004
NCG55,OUT046,2075.8312400000004
NCP14,OUT045,1598.2196099999999
NCH06,OUT046,2708.67414
FDV52,OUT013,2398.8108199999997
NCL07,OUT035,1480.23985
DRJ11,OUT027,4148.466640000001
DRO59,OUT013,2210.35613
FDW15,OUT010,441.35882000000004
NCQ30,OUT035,2025.2970200000004
NCN54,OUT019,283.36448000000007
FDY01,OUT027,3253.96434
FDX39,OUT035,2624.01767
FDH53,OUT027,2759.54126
FDA57,OUT035,2190.1491
NCC07,OUT010,303.43835
FDU28,OUT013,2702.21588
FDK36,OUT010,240.08748
FDR36,OUT018,2029.39169
NCQ17,OUT035,2541.0922799999994
FDS28,OUT019,199.97303000000005
FDE08,OUT045,2582.53833
FDU22,OUT046,2021.2023500000003
FDG41,OUT045,1606.07605
FDO31,OUT010,304.63678999999996
FDM21,OUT019,448.88235999999995
FDU40,OUT017,3032.35281
FDV36,OUT018,1776.8537499999998
FDT10,OUT027,2018.30612
FDX38,OUT045,1382.10093
NCU30,OUT027,4077.29262
NCV06,OUT049,3250.23586
FDT16,OUT035,3170.47302
NCP41,OUT027,3062.51355
FDZ56,OUT017,2818.9972
FDC22,OUT035,2877.2214099999997
FDU10,OUT035,1489.1282800000001
FDS46,OUT045,2174.33635
FDO08,OUT049,3428.87
NCV42,OUT018,2042.0751799999998
FDP33,OUT035,3636.5330200000003
FDJ12,OUT046,2503.2748399999996
FDH04,OUT045,1325.90741
NCU54,OUT013,3371.37817
FDO36,OUT010,375.21159
FDT37,OUT027,3924.65797
FDD14,OUT010,309.43055
FDA16,OUT013,2914.4063400000005
NCS42,OUT019,256.29971
FDP10,OUT019,363.75983
FDQ28,OUT049,2350.2740000000003
FDK57,OUT010,357.50131
FDK02,OUT013,2606.9066100000005
FDW47,OUT018,2203.59826
NCC42,OUT018,1641.09713
FDQ37,OUT018,2952.6232600000003
